image_id,acc_clean,acc_attacked,logits_sigmoid_mean,logits_abs_mean,perfect_recovery_clean,perfect_recovery_attacked
000000192964.jpg,0.5199999809265137,0.5199999809265137,0.5011663436889648,0.029645036906003952,0.0,0.0
000000193162.jpg,0.5199999809265137,0.5199999809265137,0.5011319518089294,0.029614919796586037,0.0,0.0
000000193181.jpg,0.5199999809265137,0.5199999809265137,0.5011232495307922,0.029612703248858452,0.0,0.0
000000193245.jpg,0.5199999809265137,0.5199999809265137,0.5011072158813477,0.02957313507795334,0.0,0.0
000000193348.jpg,0.5199999809265137,0.5199999809265137,0.5011146664619446,0.029639843851327896,0.0,0.0
000000193429.jpg,0.5199999809265137,0.5199999809265137,0.5010966658592224,0.029558204114437103,0.0,0.0
000000193494.jpg,0.5099999904632568,0.5099999904632568,0.5011268258094788,0.02964003011584282,0.0,0.0
000000193674.jpg,0.5199999809265137,0.5199999809265137,0.5011311769485474,0.0295956302434206,0.0,0.0
000000193717.jpg,0.5199999809265137,0.5199999809265137,0.5011386275291443,0.029598241671919823,0.0,0.0
000000193743.jpg,0.5199999809265137,0.5199999809265137,0.5011458992958069,0.02964599058032036,0.0,0.0
000000193884.jpg,0.5199999809265137,0.5199999809265137,0.5011157989501953,0.029585951939225197,0.0,0.0
000000193926.jpg,0.5199999809265137,0.5199999809265137,0.5011366009712219,0.02961841970682144,0.0,0.0
000000194216.jpg,0.5199999809265137,0.5199999809265137,0.5011457800865173,0.029613899067044258,0.0,0.0
000000194471.jpg,0.5199999809265137,0.5199999809265137,0.5011163949966431,0.0295982975512743,0.0,0.0
000000194506.jpg,0.5199999809265137,0.5199999809265137,0.5011259317398071,0.029604077339172363,0.0,0.0
000000194716.jpg,0.5199999809265137,0.5199999809265137,0.5011338591575623,0.02960941195487976,0.0,0.0
000000194724.jpg,0.5199999809265137,0.5199999809265137,0.5011332035064697,0.02962188981473446,0.0,0.0
000000194746.jpg,0.5199999809265137,0.5199999809265137,0.5011625289916992,0.029634054750204086,0.0,0.0
000000194832.jpg,0.5199999809265137,0.5199999809265137,0.5011531710624695,0.029623081907629967,0.0,0.0
000000194875.jpg,0.5199999809265137,0.5199999809265137,0.501164972782135,0.029653748497366905,0.0,0.0
000000194940.jpg,0.5199999809265137,0.5199999809265137,0.5011405348777771,0.02963128685951233,0.0,0.0
000000195045.jpg,0.5199999809265137,0.5199999809265137,0.5011383891105652,0.029615050181746483,0.0,0.0
000000195165.jpg,0.5199999809265137,0.5199999809265137,0.5011479258537292,0.029623502865433693,0.0,0.0
000000195754.jpg,0.5199999809265137,0.5199999809265137,0.5011581182479858,0.029641514644026756,0.0,0.0
