image_id,loss_secret,loss_image
000000199310.jpg,0.6950187683105469,5.479622632265091e-05
000000199395.jpg,0.6949441432952881,5.5943608458619565e-05
000000199442.jpg,0.6949130296707153,5.61178894713521e-05
000000199551.jpg,0.6949864625930786,5.571907968260348e-05
000000199681.jpg,0.6950181126594543,5.5174867156893015e-05
000000199771.jpg,0.6949883103370667,5.5632623116252944e-05
000000199977.jpg,0.6949487328529358,5.6049895647447556e-05
000000200152.jpg,0.6950292587280273,4.76003551739268e-05
000000200162.jpg,0.6949723362922668,5.5716718634357676e-05
000000200252.jpg,0.6949819922447205,5.578939453698695e-05
000000200421.jpg,0.6950178146362305,5.532579234568402e-05
000000200667.jpg,0.6949796676635742,5.5788783356547356e-05
000000200839.jpg,0.6949822306632996,5.583076199400239e-05
000000200961.jpg,0.69496750831604,5.596629489446059e-05
000000201025.jpg,0.6950302720069885,5.463135312311351e-05
000000201072.jpg,0.6949758529663086,5.57630555704236e-05
000000201148.jpg,0.6949400305747986,5.591818626271561e-05
000000201418.jpg,0.695017397403717,5.548983972403221e-05
000000201426.jpg,0.6949812173843384,5.578541458817199e-05
000000201646.jpg,0.6949866414070129,5.5750795581843704e-05
000000201676.jpg,0.6949928998947144,5.5893084208946675e-05
000000201775.jpg,0.694997251033783,5.580117431236431e-05
000000201934.jpg,0.6949760317802429,5.5794189393054694e-05
000000202001.jpg,0.6949866414070129,5.5276177590712905e-05
000000202228.jpg,0.6949661374092102,5.51882476429455e-05
000000202339.jpg,0.6950049996376038,5.485777364810929e-05
000000202445.jpg,0.694953203201294,5.551051435759291e-05
000000203095.jpg,0.6949494481086731,5.5993870773818344e-05
000000203294.jpg,0.6949921250343323,5.536454773391597e-05
000000203317.jpg,0.694991409778595,5.5742111726431176e-05
000000203389.jpg,0.6949676275253296,5.4880081734154373e-05
000000203488.jpg,0.6949996948242188,5.557496479013935e-05
000000203546.jpg,0.6950042843818665,5.5716733186272904e-05
000000203580.jpg,0.6949965357780457,5.564749881159514e-05
000000203629.jpg,0.6950114965438843,5.2089220844209194e-05
000000203639.jpg,0.6949679255485535,5.581930963671766e-05
000000203864.jpg,0.694998025894165,5.580200377153233e-05
000000203931.jpg,0.6949962973594666,5.4411004384746775e-05
000000204186.jpg,0.6950129270553589,5.54184771317523e-05
000000204329.jpg,0.6949104070663452,5.4672604164807126e-05
000000204871.jpg,0.6949819922447205,5.556756514124572e-05
000000205105.jpg,0.6950240731239319,5.351191430236213e-05
000000205282.jpg,0.6949493885040283,5.5876836995594203e-05
000000205289.jpg,0.6949272155761719,5.549226625589654e-05
000000205324.jpg,0.6949937343597412,5.5770022299839184e-05
000000205333.jpg,0.6949196457862854,5.61034212296363e-05
000000205401.jpg,0.6949136257171631,5.20818357472308e-05
000000205514.jpg,0.6949199438095093,5.543986480915919e-05
000000205542.jpg,0.6949964761734009,5.5738986702635884e-05
000000205647.jpg,0.6949285864830017,5.607126513496041e-05
000000205776.jpg,0.6949912905693054,5.5744952987879515e-05
000000205834.jpg,0.6949967741966248,5.5452179367421195e-05
000000206025.jpg,0.6949594020843506,5.488345050252974e-05
000000206027.jpg,0.6949801445007324,5.5733507906552404e-05
000000206135.jpg,0.694926381111145,5.211055395193398e-05
000000206218.jpg,0.6950023770332336,5.480844993144274e-05
000000206271.jpg,0.6949270963668823,5.5859647545730695e-05
000000206411.jpg,0.6949891448020935,5.572877125814557e-05
000000206487.jpg,0.6949648857116699,5.4664385970681906e-05
000000206579.jpg,0.6950056552886963,5.5339070968329906e-05
000000206831.jpg,0.6950191259384155,5.501622217707336e-05
000000206838.jpg,0.6949638724327087,5.584888276644051e-05
000000206994.jpg,0.694983184337616,5.5602977226953954e-05
000000207306.jpg,0.6949981451034546,5.5634234740864486e-05
000000207538.jpg,0.6949998140335083,5.557742770179175e-05
000000207585.jpg,0.6949754357337952,5.5796139349695295e-05
000000207728.jpg,0.6949439644813538,5.600012809736654e-05
000000207844.jpg,0.6949833035469055,5.5721960961818695e-05
000000208208.jpg,0.6949867010116577,5.58160463697277e-05
000000208363.jpg,0.6949779987335205,5.5691500165266916e-05
000000208423.jpg,0.6949540376663208,5.59431136935018e-05
000000208901.jpg,0.6949394941329956,5.598176358034834e-05
000000209142.jpg,0.6949825286865234,5.5866388720460236e-05
000000209222.jpg,0.6950076818466187,5.5479886214016005e-05
000000209530.jpg,0.6950260996818542,5.537300603464246e-05
000000209613.jpg,0.6950193047523499,5.548563785851002e-05
000000209747.jpg,0.6949267387390137,5.609661093330942e-05
000000209753.jpg,0.6950176954269409,5.4371950682252645e-05
000000209757.jpg,0.6950048804283142,5.444483758765273e-05
000000209829.jpg,0.6949703097343445,5.549646448343992e-05
000000209972.jpg,0.6949310302734375,5.611054803011939e-05
000000210030.jpg,0.6949575543403625,5.593525565927848e-05
000000210032.jpg,0.6949842572212219,5.567188418353908e-05
000000210099.jpg,0.695015549659729,5.3814201237400994e-05
000000210230.jpg,0.6949860453605652,5.318371040630154e-05
000000210273.jpg,0.6949986219406128,4.4929875002708286e-05
000000210299.jpg,0.6949428915977478,5.598479037871584e-05
000000210388.jpg,0.6949015855789185,5.620060255751014e-05
000000210394.jpg,0.6949824094772339,5.5756121582817286e-05
000000210502.jpg,0.694991409778595,5.444072303362191e-05
000000210520.jpg,0.6950070261955261,5.550144851440564e-05
000000210708.jpg,0.6950103044509888,5.564682578551583e-05
000000210789.jpg,0.6949806213378906,5.522048377315514e-05
000000210855.jpg,0.695024847984314,5.432390025816858e-05
000000210915.jpg,0.6949146389961243,5.565427272813395e-05
000000211042.jpg,0.6950231194496155,5.559581040870398e-05
000000211069.jpg,0.6950070261955261,5.5715994676575065e-05
000000211120.jpg,0.6949899196624756,5.5583685025339946e-05
000000211674.jpg,0.6949642896652222,5.573576709139161e-05
000000211825.jpg,0.694973886013031,5.581660661846399e-05
000000212072.jpg,0.6949789524078369,5.577047704719007e-05
000000212166.jpg,0.694988489151001,5.550788773689419e-05
000000212226.jpg,0.694977343082428,5.138188134878874e-05
000000212453.jpg,0.6950207352638245,5.532609793590382e-05
000000212559.jpg,0.6949772238731384,5.564179446082562e-05
000000212573.jpg,0.6949739456176758,5.5850126955192536e-05
000000212800.jpg,0.6949898600578308,5.562981459661387e-05
000000212895.jpg,0.6949654221534729,5.591639637714252e-05
000000213033.jpg,0.6949958801269531,5.556138785323128e-05
000000213035.jpg,0.6950079202651978,5.114893428981304e-05
000000213086.jpg,0.6949772238731384,5.5782729759812355e-05
000000213171.jpg,0.694945216178894,5.599234646069817e-05
000000213224.jpg,0.6950065493583679,5.5553653510287404e-05
000000213255.jpg,0.6950191855430603,5.440062523121014e-05
000000213422.jpg,0.6950071454048157,5.550265632336959e-05
000000213445.jpg,0.6950095295906067,5.4032068874221295e-05
000000213547.jpg,0.6950117349624634,5.5507654906250536e-05
000000213593.jpg,0.6950268149375916,5.470848554978147e-05
000000213605.jpg,0.6949543356895447,5.591967419604771e-05
000000213816.jpg,0.6949638724327087,5.587119812844321e-05
000000213830.jpg,0.6950174570083618,5.56167506147176e-05
000000213935.jpg,0.6949937343597412,5.489035902428441e-05
000000214192.jpg,0.6950041055679321,5.41943300049752e-05
000000214200.jpg,0.6949813961982727,5.564417733694427e-05
000000214205.jpg,0.6949479579925537,5.5968826927710325e-05
000000214224.jpg,0.6950175166130066,5.5641714425291866e-05
000000214539.jpg,0.6950056552886963,5.55410333618056e-05
000000214703.jpg,0.6949893236160278,5.580615106737241e-05
000000214720.jpg,0.6949878334999084,5.5634322052355856e-05
000000214753.jpg,0.694934070110321,5.604942998616025e-05
000000214869.jpg,0.6950070261955261,5.561206489801407e-05
000000215072.jpg,0.694989025592804,5.57472521904856e-05
000000215114.jpg,0.6949882507324219,5.574000169872306e-05
000000215245.jpg,0.6949496269226074,5.603141471510753e-05
000000215259.jpg,0.6949850916862488,5.547462933463976e-05
000000215644.jpg,0.6950005292892456,5.56975974177476e-05
000000215723.jpg,0.6949969530105591,5.5530235840706155e-05
000000215778.jpg,0.6949805021286011,5.549904744839296e-05
000000216277.jpg,0.6949673295021057,5.587183841271326e-05
000000216296.jpg,0.6949895024299622,5.5746153520885855e-05
000000216419.jpg,0.6949560642242432,5.520282866200432e-05
000000216497.jpg,0.6949871778488159,5.571197470999323e-05
000000216516.jpg,0.6949501633644104,5.5946071370271966e-05
000000216636.jpg,0.6950302124023438,4.8878759116632864e-05
000000216739.jpg,0.6949217915534973,5.6126526033040136e-05
000000217060.jpg,0.6949465870857239,5.5970664107007906e-05
000000217219.jpg,0.6949809193611145,5.5868917115731165e-05
000000217285.jpg,0.694963812828064,5.589010106632486e-05
000000217400.jpg,0.6949883699417114,5.567303378484212e-05
000000217425.jpg,0.6950004696846008,5.5486452765762806e-05
000000217614.jpg,0.6950191855430603,5.5621574574615806e-05
000000217753.jpg,0.6949945092201233,5.5704509577481076e-05
000000217872.jpg,0.695013165473938,5.555722600547597e-05
000000217948.jpg,0.6950198411941528,5.5114760471042246e-05
000000217957.jpg,0.6949823498725891,5.397484346758574e-05
000000218091.jpg,0.6950045824050903,5.56284467165824e-05
000000218249.jpg,0.6949979066848755,5.509157199412584e-05
000000218362.jpg,0.6950133442878723,5.055419751442969e-05
000000218424.jpg,0.6949850916862488,5.5876673286547884e-05
