image_id,psnr,mse,ssim,lpips
000000182923.jpg,48.55039978027344,5.58495448785834e-05,0.9998563,0.00019249117758590728
000000183049.jpg,48.5572624206543,5.576142211793922e-05,0.9998781,0.00023464705736842006
000000183104.jpg,48.56587219238281,5.5650947615504265e-05,0.9991912,0.0006343504646793008
000000183127.jpg,48.55377960205078,5.580614015343599e-05,0.9998719,0.000726327474694699
000000183246.jpg,48.60279846191406,5.5179796618176624e-05,0.9983556,0.0007032912690192461
000000183391.jpg,48.5692024230957,5.560833960771561e-05,0.9984382,0.0006019740249030292
000000183437.jpg,48.5575065612793,5.575828981818631e-05,0.9998295,0.0006613678997382522
000000183500.jpg,48.564353942871094,5.5670487199677154e-05,0.9998667,0.0005255165742710233
000000183648.jpg,48.56626892089844,5.5645894462941214e-05,0.99980897,0.0008078233222477138
000000183675.jpg,48.56246566772461,5.56946724827867e-05,0.99978894,0.0004209286125842482
000000183709.jpg,48.59813690185547,5.523907020688057e-05,0.99963933,0.0006730866152793169
000000183716.jpg,48.61210632324219,5.5061635066522285e-05,0.99965996,0.0002977076801471412
000000183965.jpg,49.05510330200195,4.972212991560809e-05,0.99099416,0.0005559166893362999
000000184321.jpg,48.56991195678711,5.559924102271907e-05,0.99957824,0.0009575024014338851
000000184324.jpg,48.58806228637695,5.536735989153385e-05,0.99938136,0.001124148489907384
000000184338.jpg,48.55956268310547,5.573193629970774e-05,0.9997398,0.0003725725691765547
000000184384.jpg,48.60218048095703,5.518769467016682e-05,0.9980681,0.00032673636451363564
000000184400.jpg,48.55924606323242,5.5735970818204805e-05,0.9998212,0.0007215593359433115
000000184611.jpg,48.576629638671875,5.5513297411380336e-05,0.9992077,0.0004973243921995163
000000184762.jpg,48.68064880371094,5.419953231466934e-05,0.99350476,0.00021603345521725714
000000184791.jpg,48.55121994018555,5.5839045671746135e-05,0.9998973,0.00038228710764087737
000000184978.jpg,48.537574768066406,5.601478915195912e-05,0.9999125,0.0006312349578365684
000000185157.jpg,48.568199157714844,5.562118167290464e-05,0.9991364,0.00028050225228071213
000000185250.jpg,48.57176208496094,5.557556505664252e-05,0.9996403,0.0002487005840521306
000000185292.jpg,48.54744338989258,5.5887630878714845e-05,0.9996474,0.0002928620087914169
000000185409.jpg,48.54998016357422,5.5855005484772846e-05,0.9998788,0.00021530322555918247
000000185472.jpg,48.58988952636719,5.534415686270222e-05,0.99981946,0.00023115688236430287
000000185473.jpg,48.680076599121094,5.420665183919482e-05,0.9884897,0.0010579274967312813
000000185599.jpg,48.93546676635742,5.111091741127893e-05,0.9904239,0.00018868903862312436
000000185802.jpg,48.61767578125,5.499110193341039e-05,0.99808663,0.00027224348741583526
000000185890.jpg,48.58150863647461,5.545096792047843e-05,0.99939495,0.0005094402586109936
000000185950.jpg,48.58197021484375,5.544510713662021e-05,0.99838805,0.0005646705976687372
000000186042.jpg,48.79144287109375,5.283432255964726e-05,0.99641556,0.000734928238671273
000000186282.jpg,48.589664459228516,5.5346979934256524e-05,0.99904656,0.0004572322650346905
000000186296.jpg,48.57027053833008,5.559468627325259e-05,0.9997942,0.00042124936589971185
000000186345.jpg,48.54751968383789,5.588665226241574e-05,0.9998619,0.0002562731388024986
000000186422.jpg,48.557472229003906,5.57587445655372e-05,0.99985266,0.0008972976356744766
000000186449.jpg,48.63315200805664,5.479552419274114e-05,0.99863297,0.0012295221677049994
000000186624.jpg,48.62724685668945,5.4870011808816344e-05,0.9996831,0.0006372476927936077
000000186632.jpg,48.571075439453125,5.558432167163119e-05,0.99898475,0.0006440409342758358
000000186637.jpg,48.56603240966797,5.564895036513917e-05,0.99969155,0.0002340886858291924
000000186873.jpg,48.56662368774414,5.5641372455284e-05,0.9994319,0.000589994597248733
000000186929.jpg,48.61610794067383,5.501091800397262e-05,0.99783725,0.00020615510584320873
000000186938.jpg,48.557010650634766,5.576468538492918e-05,0.9998891,0.0012255380861461163
000000186980.jpg,48.55086898803711,5.584353857557289e-05,0.9998884,0.00029346172232180834
000000187055.jpg,48.54819869995117,5.5877950217109174e-05,0.9997552,0.0004207759629935026
000000187144.jpg,48.61771011352539,5.499067992786877e-05,0.99977833,0.0006188534898683429
000000187236.jpg,49.987083435058594,4.011917189927772e-05,0.9752116,0.0007533075986430049
000000187243.jpg,48.68904495239258,5.4094776714919135e-05,0.9998646,0.0005259967292658985
000000187249.jpg,48.761024475097656,5.320568016031757e-05,0.9820147,0.0007804906344972551
000000187271.jpg,48.55540466308594,5.578534910455346e-05,0.9997838,0.0006416180985979736
000000187362.jpg,48.5438117980957,5.593438254436478e-05,0.99988765,0.0013347280910238624
000000187513.jpg,48.56011199951172,5.5724813137203455e-05,0.99970984,0.0005525033338926733
000000187585.jpg,48.57781982421875,5.5498076108051464e-05,0.9993555,0.00047818711027503014
000000187734.jpg,48.559146881103516,5.57372513867449e-05,0.9997089,0.000361126905772835
000000187745.jpg,48.54117965698242,5.596832124865614e-05,0.9998322,0.00036051066126674414
000000187990.jpg,48.54650115966797,5.5899799917824566e-05,0.9997449,0.0004978535580448806
000000188296.jpg,48.55827331542969,5.574847455136478e-05,0.9997907,0.00020939437672495842
000000188439.jpg,48.56499099731445,5.5662254453636706e-05,0.99972993,0.000401634955778718
000000188465.jpg,48.64654541015625,5.462676563183777e-05,0.9989371,0.0004908094415441155
000000188592.jpg,48.5672607421875,5.563318700296804e-05,0.99967986,0.0005772305885329843
000000188689.jpg,48.727821350097656,5.361393778002821e-05,0.9979579,0.0016498498152941465
000000188906.jpg,48.55568313598633,5.5781740229576826e-05,0.9997075,0.0005027808365412056
000000189078.jpg,48.590484619140625,5.5336546211037785e-05,0.9978041,0.0006043997127562761
000000189213.jpg,48.571678161621094,5.5576630984432995e-05,0.9989824,0.0005050307372584939
000000189226.jpg,48.55869674682617,5.574301758315414e-05,0.99983627,0.0007368676015175879
000000189310.jpg,48.8172721862793,5.252101618680172e-05,0.99560565,0.0005311478162184358
000000189436.jpg,48.55241394042969,5.5823686125222594e-05,0.99979854,0.0007420489564538002
000000189451.jpg,48.57242965698242,5.556700489250943e-05,0.99946624,0.0010067470138892531
000000189475.jpg,48.5592041015625,5.5736534704919904e-05,0.99984837,0.0004861358611378819
000000189698.jpg,48.59571838378906,5.5269862059503794e-05,0.9986991,0.00030123707256279886
000000189752.jpg,48.57044219970703,5.559246346820146e-05,0.99945074,0.0006211587460711598
000000189775.jpg,48.544639587402344,5.592370143858716e-05,0.99988914,0.00034333494841121137
000000189806.jpg,48.57575988769531,5.5524469644296914e-05,0.9981024,0.00032890948932617903
000000189820.jpg,48.609310150146484,5.5097159929573536e-05,0.9997483,0.0004103696846868843
